genre_name	title_id
Science Fiction	15705
Science Fiction	15706
Science Fiction	15717
Detective Fiction	15732
Character: Doctor	15742
Science Fiction	15745
Science Fiction	15746
Science Fiction	15747
Science Fiction	15748
Science Fiction	15749
Science Fiction	15750
Science Fiction	15754
Science Fiction	15755
Science Fiction	15756
Science Fiction	15757
Science Fiction	15758
Science Fiction	15760
Science Fiction	15762
Science Fiction	15763
Science Fiction	15764
Science Fiction	15766
Historical Novel: Elizabethan	15767
Historical Novel: 17th Century	15768
Historical Novel: Elizabethan	15769
Science Fiction	15771
Science Fiction	15772
Science Fiction	15773
Science Fiction	15774
Science Fiction	15778
Science Fiction	15779
Science Fiction	15782
Science Fiction	15783
Science Fiction	15784
Detective Fiction	15785
Science Fiction	15787
Science Fiction	15789
Science Fiction	15790
Science Fiction	15791
Science Fiction	15792
Science Fiction	15793
Science Fiction	15794
Science Fiction	15798
Science Fiction	15799
Character: Doctor	15801
Science Fiction	15802
Social Problem Novel	15820
Character: Governess	15825
Bigamy Novel	15835
Detective Fiction	15848
Historical Novel: Classical	15880
Historical Novel: Classical	15883
Historical Novel: Biblical	15972
Detective Fiction	16055
Detective Fiction	16056
School Novel	16058
Christmas Books	16059
Christmas Books	16101
Historical Novel: Classical	16124
Christmas Books	16138
Character: Governess	16171
Christmas Books	16188
Historical Novel: Classical	16194
Historical Novel: 17th Century	16245
Detective Fiction	16246
Historical Novel: 17th Century	16247
Christmas Books	16278
Historical Novel: 18th Century	16288
Christmas Books	16292
Historical Novel: 17th Century	16303
Social Problem Novel	16321
Christmas Books	16326
Christmas Books	16336
Christmas Books	16408
Science Fiction	16409
Science Fiction	16411
Science Fiction	16412
Science Fiction	16413
Science Fiction	16414
Science Fiction	16415
Science Fiction	16416
Science Fiction	16418
Science Fiction	16419
Science Fiction	16420
Science Fiction	16421
Science Fiction	16422
Science Fiction	16423
Science Fiction	16426
Science Fiction	16427
Science Fiction	16428
Science Fiction	16429
Science Fiction	16430
Science Fiction	16434
Science Fiction	16438
Science Fiction	16441
Science Fiction	16443
Science Fiction	16446
Science Fiction	16447
Science Fiction	16448
Science Fiction	16449
Science Fiction	16450
Science Fiction	16451
Science Fiction	16452
Science Fiction	16456
Science Fiction	16457
Science Fiction	16458
Science Fiction	16466
Science Fiction	16467
Science Fiction	16468
Science Fiction	16469
Science Fiction	16470
Science Fiction	16472
Invasion Novels	16475
Invasion Novels	16476
Invasion Novels	16477
Invasion Novels	16478
Invasion Novels	16479
Invasion Novels	16480
Historical Novel: Medieval	16532
Character: Author	16613
Sensation Novel	16614
Detective Fiction	16652
Christmas Books	16657
Christmas Books	16658
Christmas Books	16659
Character: Governess	16680
Character: Governess	16683
Christmas Books	16687
Christmas Books	16695
Bigamy Novel	16707
Bigamy Novel	16708
Bigamy Novel	16709
Bigamy Novel	16710
Bigamy Novel	16711
Bigamy Novel	16712
Bigamy Novel	16723
Bigamy Novel	16724
Bigamy Novel	16725
Bigamy Novel	16726
Bigamy Novel	16727
Bigamy Novel	16728
Bigamy Novel	16729
Bigamy Novel	16733
Bigamy Novel	16739
Bigamy Novel	16740
Bigamy Novel	16741
Bigamy Novel	16742
Bigamy Novel	16743
Bigamy Novel	16744
Bigamy Novel	16745
Bigamy Novel	16749
Bigamy Novel	16750
Bigamy Novel	16753
Bigamy Novel	16754
Bigamy Novel	16755
Bigamy Novel	16756
Character: Mentally Ill	16787
Mesmerism	16787
Character: Doctor	16788
Bigamy Novel	16788
Bigamy Novel	16789
Bigamy Novel	16791
Bigamy Novel	16801
Bigamy Novel	16803
Bigamy Novel	16805
Bigamy Novel	16806
Bigamy Novel	16809
Detective Fiction	16811
Detective Fiction	16812
Detective Fiction	16813
Detective Fiction	16814
Detective Fiction	16815
Detective Fiction	16816
Detective Fiction	16817
Detective Fiction	16818
Detective Fiction	16819
Detective Fiction	16820
Detective Fiction	16821
Detective Fiction	16822
Detective Fiction	16823
Detective Fiction	16824
Detective Fiction	16827
Detective Fiction	16828
Detective Fiction	16829
Detective Fiction	16830
Detective Fiction	16842
Detective Fiction	16843
Detective Fiction	16845
Science Fiction	16846
Detective Fiction	16847
Detective Fiction	16848
Detective Fiction	16849
Detective Fiction	16850
Detective Fiction	16851
Detective Fiction	16852
Detective Fiction	16853
Detective Fiction	16854
Detective Fiction	16855
Detective Fiction	16856
Detective Fiction	16857
Detective Fiction	16858
Detective Fiction	16859
Detective Fiction	16860
Detective Fiction	16861
Detective Fiction	16862
Detective Fiction	16863
Detective Fiction	16865
Detective Fiction	16866
Character: Suicide	16870
Detective Fiction	16879
Detective Fiction	16880
Detective Fiction	16882
Detective Fiction	16884
Historical Novel: Elizabethan	16901
Christmas Books	16927
Historical Novel: 18th Century	16954
Circus Novel	16999
eltec_id	title_id	genre_name
ENG18670	719	African Novel
ENG19011	9715	Arrowsmith's Bristol Library
ENG18860	6088	Bigamy Novel
ENG18770	5727	Bigamy Novel
ENG18760	5727	Bigamy Novel
ENG18621	2978	Bigamy Novel
ENG18952	8588	Broadview Editions (2017)
ENG18911	4652	Broadview Editions (2017)
ENG18920	13381	Broadview Editions (2017)
ENG18900	7559	Broadview Editions (2017)
ENG18621	2978	Broadview Editions (2017)
ENG18482	6955	Broadview Editions (2017)
ENG18940	7490	Broadview Editions (2017)
ENG18530	7470	Broadview Editions (2017)
ENG18551	7448	Broadview Editions (2017)
ENG18540	7471	Broadview Editions (2017)
ENG18721	5429	Broadview Editions (2017)
ENG18860	6088	Broadview Editions (2017)
ENG18660	218	Broadview Editions (2017)
ENG18652	11374	Broadview Editions (2017)
ENG18471	7446	Broadview Editions (2017)
ENG18911	4652	Character: Author
ENG18940	7490	Character: Author
ENG18482	6955	Character: Disabled
ENG18530	7470	Character: Drug Addict
ENG18482	6955	Character: Fallen Woman
ENG18480	7155	Character: Governess
ENG18621	2978	Character: Governess
ENG18840	1493	Character: Governess
ENG18471	7446	Character: Gypsy
ENG18630	579	Character: Mentally Ill
ENG18482	6955	Character: Musician
ENG18530	7470	Character: Suicide
ENG18830	1017	Character: Suicide
ENG18960	11171	Character: Suicide
ENG18702	8122	Character: Suicide
ENG18551	7448	Chronicles of Barsetshire
ENG18530	7470	Detective Fiction
ENG18900	7559	Detective Fiction
ENG18621	2978	Detective Fiction
ENG18961	14515	Detective Fiction
ENG18482	6955	Factory Novel
ENG18450	3028	Factory Novel
ENG18400	4163	Factory Novel
ENG18540	7471	Factory Novel
ENG18741	5873	Four-Volume Novel
ENG18721	5429	Four-Volume Novel
ENG18500	7800	Historical Novel: 17th Century
ENG19030	8466	Historical Novel: 18th Century
ENG18660	218	Historical Novel: 19th Century
ENG18980	10971	Historical Novel: Classical
ENG18480	7155	Indian Novel
ENG18950	8318	Keynotes Series
ENG18954	8281	Keynotes Series
ENG18630	579	Nautical Novel
ENG18840	1493	New Woman Novel
ENG18941	9120	New Woman Novel
ENG18940	7490	New Woman Novel
ENG18931	13385	New Woman Novel
ENG18950	8318	New Woman Novel
ENG18870	1671	New Woman Novel
ENG18410	4292	Newgate Novel
ENG18540	7471	Oxford World's Classics (2017)
ENG18621	2978	Oxford World's Classics (2017)
ENG18952	8588	Oxford World's Classics (2017)
ENG18530	7470	Oxford World's Classics (2017)
ENG18652	11374	Oxford World's Classics (2017)
ENG18920	13381	Oxford World's Classics (2017)
ENG18ddd	7053	Oxford World's Classics (2017)
ENG18450	3028	Oxford World's Classics (2017)
ENG18471	7446	Oxford World's Classics (2017)
ENG18911	4652	Oxford World's Classics (2017)
ENG18721	5429	Oxford World's Classics (2017)
ENG18482	6955	Oxford World's Classics (2017)
ENG18610	7475	Oxford World's Classics (2017)
ENG18480	7155	Oxford World's Classics (2017)
ENG18860	6088	Oxford World's Classics (2017)
ENG18551	7448	Oxford World's Classics (2017)
ENG18481	7467	Oxford World's Classics (2017)
ENG18650	5492	Oxford World's Classics (2017)
ENG18650	5492	Palliser Novels
ENG18621	2978	Penguin Classics (2016)
ENG18610	7475	Penguin Classics (2016)
ENG18471	7446	Penguin Classics (2016)
ENG18721	5429	Penguin Classics (2016)
ENG18952	8588	Penguin Classics (2016)
ENG18ddd	7053	Penguin Classics (2016)
ENG18660	218	Penguin Classics (2016)
ENG18650	5492	Penguin Classics (2016)
ENG18900	7559	Penguin Classics (2016)
ENG18551	7448	Penguin Classics (2016)
ENG18540	7471	Penguin Classics (2016)
ENG18480	7155	Penguin Classics (2016)
ENG18530	7470	Penguin Classics (2016)
ENG18860	6088	Penguin Classics (2016)
ENG18481	7467	Penguin Classics (2016)
ENG18911	4652	Penguin Classics (2016)
ENG18652	11374	Penguin Classics (2016)
ENG18482	6955	Penguin Classics (2016)
ENG18800	1984	Political Novel
ENG18660	218	Political Novel
ENG18440	3025	Political Novel
ENG19030	8466	Pseudonym Library
ENG18910	8426	Pseudonym Library
ENG18872	7708	Russian Novel
ENG18890	8322	Russian Novel
ENG18440	3025	School Novel
ENG18820	9340	School Novel
ENG18952	8588	Science Fiction
ENG18500	7800	Science Fiction
ENG18630	579	Sensation Novel
ENG18660	218	Sensation Novel
ENG18900	7559	Sensation Novel
ENG18600	7604	Sensation Novel
ENG18621	2978	Sensation Novel
ENG18640	120	Sensation Novel
ENG18481	7467	Social Problem Novel
ENG18400	4163	Social Problem Novel
ENG18482	6955	Social Problem Novel
ENG18660	218	Social Problem Novel
ENG18540	7471	Social Problem Novel
ENG18551	7448	Social Problem Novel
ENG18630	579	Social Problem Novel
ENG18510	7479	Social Problem Novel
ENG18450	3028	Social Problem Novel
ENG18530	7470	Social Problem Novel
ENG18960	11171	South African Novel
ENG18500	7800	Supernatural Fiction
ENG18670	719	Unfinished Serializations
ENG18630	579	University Novel
ENG18450	3028	University Novel
ENG18440	3025	University Novel
ENG18830	1017	University Novel
ENG18800	1984	University Novel
